"HasName","Weekday","OutcomeType","OutcomeSubtype","AnimalType","SexUponOutcome","DaysUponOutcome","Breed","Color1","Color2","IsMixedColor"
"true",3,"Adoption",,"Dog","neuteredmale",120,"mixed","red","white","true"
"false",0,"Transfer","Partner","Cat","intactmale",3,"mixed","white",,"false"
"true",6,"Transfer","Partner","Dog","intactmale",2190,"dachshund","bluemerle","white","true"
"true",6,"Adoption","Foster","Dog","spayedfemale",60,"mixed","black","white","true"
"false",4,"Transfer","SCRP","Cat","intactfemale",240,"mixed","bluetabby",,"false"
"true",3,"Transfer","Partner","Cat","intactmale",30,"mixed","black","white","true"
"false",2,"Transfer","SCRP","Cat","intactfemale",120,"mixed","black",,"false"
"true",5,"Adoption",,"Cat","intactfemale",60,"mixed","torbie",,"false"
"true",1,"Return_to_owner",,"Dog","intactfemale",730,"mixed","fawn",,"false"
"false",5,"Adoption",,"Dog","neuteredmale",120,"mixed","tricolor",,"false"
"false",1,"Transfer","SCRP","Cat","intactmale",365,"mixed","browntabby",,"false"
"false",4,"Adoption","Foster","Cat","spayedfemale",90,"mixed","lynxpoint","white","true"
"false",2,"Transfer","Partner","Cat","intactmale",60,"mixed","black","white","true"
"true",4,"Adoption","Foster","Cat","spayedfemale",120,"mixed","orangetabby","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",1825,"mixed","brownbrindle",,"false"
"true",4,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","fawn","white","true"
"false",4,"Transfer","Partner","Cat","intactfemale",14,"mixed","browntabby",,"false"
"true",2,"Adoption",,"Cat","spayedfemale",60,"mixed","black",,"false"
"false",0,"Adoption",,"Dog","spayedfemale",300,"mixed","tan","white","true"
"false",2,"Transfer","Partner","Dog","neuteredmale",730,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",300,"mixed","white",,"false"
"false",5,"Transfer","Partner","Cat","intactmale",28,"mixed","blue",,"false"
"true",0,"Return_to_owner",,"Dog","neuteredmale",365,"anatolshepherd","black","fawn","true"
"true",1,"Adoption",,"Cat","spayedfemale",210,"mixed","browntabby","white","true"
"true",5,"Adoption","Foster","Dog","spayedfemale",730,"mixed","brown","white","true"
"true",5,"Transfer","Partner","Dog","spayedfemale",2555,"greatdane","black","white","true"
"true",3,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby",,"false"
"true",1,"Euthanasia","Suffering","Cat","neuteredmale",4380,"mixed","black","white","true"
"true",2,"Transfer","Partner","Dog","intactfemale",1095,"mixed","tricolor",,"false"
"true",5,"Transfer","Partner","Cat","spayedfemale",90,"mixed","black","white","true"
"true",5,"Adoption",,"Dog","spayedfemale",730,"mixed","redtick","white","true"
"true",2,"Return_to_owner",,"Dog","intactfemale",4380,"mixed","yellow",,"false"
"true",1,"Adoption",,"Dog","spayedfemale",365,"mixed","black",,"false"
"false",5,"Transfer","Partner","Dog","neuteredmale",1095,"mixed","yellow",,"false"
"true",0,"Adoption",,"Cat","spayedfemale",30,"mixed","calico",,"false"
"false",5,"Transfer","Partner","Dog","unknown",6,"mixed","white",,"false"
"true",5,"Return_to_owner",,"Dog","spayedfemale",270,"mixed","tricolor",,"false"
"true",0,"Adoption",,"Cat","spayedfemale",60,"mixed","black","white","true"
"true",3,"Euthanasia","Aggressive","Dog","neuteredmale",730,"mixed","tan","white","true"
"true",1,"Return_to_owner",,"Dog","neuteredmale",2555,"mixed","white",,"false"
"true",1,"Transfer","Partner","Dog","neuteredmale",120,"mixed","blue",,"false"
"true",2,"Adoption",,"Cat","neuteredmale",3650,"mixed","orangetabby",,"false"
"true",4,"Return_to_owner",,"Dog","spayedfemale",1825,"mixed","tan",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",730,"mixed","chocolate","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",1825,"mixed","tan","white","true"
"true",3,"Adoption",,"Cat","neuteredmale",150,"mixed","flamepoint",,"false"
"false",3,"Adoption",,"Cat","neuteredmale",365,"mixed","black","white","true"
"true",5,"Transfer","Partner","Dog","intactmale",365,"labradorretriever","buff","tan","true"
"true",4,"Transfer","Partner","Cat","neuteredmale",120,"mixed","black",,"false"
"true",4,"Transfer","Partner","Dog","spayedfemale",730,"mixed","tan","white","true"
"true",4,"Euthanasia","Aggressive","Dog","intactmale",1095,"mixed","black","tan","true"
"false",5,"Transfer","Partner","Cat","intactmale",28,"domesticshorthair","blue",,"false"
"false",2,"Transfer","Partner","Cat","unknown",21,"mixed","black","white","true"
"false",3,"Transfer","Partner","Cat","intactfemale",21,"mixed","tortie",,"false"
"true",6,"Transfer","Partner","Dog","spayedfemale",730,"labradorretriever","black",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",365,"mixed","brown","white","true"
"false",0,"Transfer","Partner","Cat","intactmale",14,"mixed","bluetabby",,"false"
"false",5,"Adoption",,"Dog","neuteredmale",730,"mixed","tan","white","true"
"true",1,"Return_to_owner",,"Dog","intactmale",270,"mixed","red","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",1095,"mixed","brown",,"false"
"true",5,"Euthanasia","Suffering","Cat","intactfemale",30,"mixed","tortie",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",730,"mixed","tricolor",,"false"
"false",2,"Transfer","SCRP","Cat","neuteredmale",730,"mixed","browntabby",,"false"
"false",5,"Transfer","Partner","Dog","neuteredmale",120,"mixed","brownbrindle","redtick","true"
"true",5,"Return_to_owner",,"Dog","intactmale",1095,"englishbulldog","brownbrindle",,"false"
"true",5,"Transfer","Partner","Dog","neuteredmale",365,"mixed","brown","white","true"
"true",4,"Transfer","Partner","Cat","intactmale",30,"mixed","browntabby","white","true"
"true",6,"Adoption",,"Dog","spayedfemale",365,"mixed","brown","white","true"
"false",4,"Transfer","Partner","Dog","neuteredmale",60,"mixed","black","tan","true"
"true",1,"Return_to_owner",,"Dog","spayedfemale",3285,"chihuahuashorthair","brown",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",730,"mixed","brown",,"false"
"true",6,"Adoption",,"Dog","spayedfemale",180,"mixed","blue","white","true"
"false",2,"Adoption",,"Dog","neuteredmale",90,"mixed","tricolor",,"false"
"true",1,"Adoption","Foster","Dog","neuteredmale",30,"mixed","chocolate","white","true"
"true",2,"Transfer","Partner","Dog","intactfemale",365,"mixed","black","tan","true"
"true",5,"Adoption",,"Dog","spayedfemale",730,"mixed","blue","white","true"
"true",6,"Return_to_owner",,"Dog","spayedfemale",1095,"mixed","black","white","true"
"true",6,"Adoption",,"Cat","intactmale",60,"mixed","lilacpoint",,"false"
"true",0,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","blue","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","brownbrindle","white","true"
"false",1,"Adoption",,"Dog","neuteredmale",60,"mixed","black","brown","true"
"true",1,"Euthanasia","Suffering","Cat","spayedfemale",4380,"mixed","tortie",,"false"
"false",4,"Transfer","SCRP","Cat","neuteredmale",730,"mixed","blue",,"false"
"true",2,"Euthanasia","Suffering","Dog","intactfemale",240,"mixed","black",,"false"
"true",2,"Euthanasia","Suffering","Cat","intactfemale",3650,"mixed","browntabby","white","true"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","orangetabby",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",90,"mixed","buff","white","true"
"true",3,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","blue","white","true"
"false",3,"Transfer","SCRP","Cat","intactfemale",730,"mixed","tortie",,"false"
"true",0,"Adoption",,"Cat","neuteredmale",60,"mixed","bluetabby",,"false"
"true",6,"Adoption","Foster","Cat","spayedfemale",90,"mixed","lilacpoint",,"false"
"false",3,"Adoption",,"Dog","spayedfemale",2555,"mixed","white",,"false"
"true",6,"Adoption",,"Dog","spayedfemale",730,"mixed","brown",,"false"
"true",3,"Return_to_owner",,"Dog","intactfemale",120,"mixed","brownbrindle","white","true"
"true",2,"Adoption",,"Cat","spayedfemale",60,"mixed","browntabby",,"false"
"true",6,"Adoption",,"Cat","neuteredmale",90,"mixed","orangetabby","white","true"
"true",5,"Transfer","Partner","Cat","spayedfemale",730,"mixed","orangetabby","white","true"
"true",0,"Adoption",,"Cat","spayedfemale",180,"mixed","black","white","true"
"false",3,"Transfer","Partner","Cat","intactfemale",4,"mixed","torbie",,"false"
"false",6,"Adoption","Foster","Cat","spayedfemale",90,"mixed","browntabby",,"false"
"true",2,"Adoption",,"Cat","spayedfemale",150,"mixed","tortiepoint",,"false"
"true",4,"Transfer","Partner","Cat","neuteredmale",60,"mixed","orangetabby","white","true"
"true",3,"Transfer","Partner","Cat","intactfemale",30,"mixed","browntabby","white","true"
"true",0,"Euthanasia","Aggressive","Dog","spayedfemale",365,"mixed","black","white","true"
"false",2,"Transfer","Partner","Dog","intactmale",30,"mixed","black","brown","true"
"false",0,"Return_to_owner",,"Dog","spayedfemale",1095,"mixed","black","tan","true"
"true",2,"Adoption",,"Dog","neuteredmale",1095,"mixed","black",,"false"
"true",2,"Return_to_owner",,"Dog","intactmale",2190,"bassethound","tricolor",,"false"
"true",0,"Adoption",,"Dog","intactmale",240,"mixed","blue","white","true"
"false",3,"Adoption",,"Cat","neuteredmale",120,"mixed","browntabby","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","yellow",,"false"
"false",5,"Return_to_owner",,"Dog","intactmale",28,"mixed","tricolor",,"false"
"true",0,"Return_to_owner",,"Cat","spayedfemale",60,"mixed","torbie",,"false"
"false",3,"Transfer","Partner","Dog","intactmale",60,"mixed","buff","white","true"
"true",2,"Euthanasia","Suffering","Dog","intactmale",365,"mixed","black",,"false"
"true",2,"Return_to_owner",,"Dog","neuteredmale",1825,"mixed","black",,"false"
"true",6,"Return_to_owner",,"Dog","spayedfemale",2555,"mixed","tricolor",,"false"
"false",1,"Adoption","Foster","Cat","spayedfemale",60,"mixed","blue",,"false"
"true",3,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","black","white","true"
"false",6,"Adoption",,"Cat","intactfemale",30,"mixed","torbie",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",2190,"mixed","buff",,"false"
"true",5,"Transfer","Partner","Dog","intactfemale",60,"mixed","chocolate","white","true"
"true",6,"Euthanasia","Rabies Risk","Dog","neuteredmale",730,"mixed","brown","white","true"
"false",6,"Transfer","Partner","Cat","unknown",14,"mixed","orangetabby","white","true"
"false",5,"Transfer","SCRP","Cat","intactfemale",365,"mixed","black","white","true"
"true",0,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","black","tan","true"
"true",0,"Adoption","Foster","Cat","neuteredmale",60,"mixed","black",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","orangetabby",,"false"
"false",2,"Euthanasia","Medical","Cat","neuteredmale",2920,"mixed","lynxpoint",,"false"
"false",4,"Transfer","Partner","Dog","unknown",7,"mixed","white",,"false"
"true",3,"Return_to_owner",,"Dog","neuteredmale",4380,"mixed","white",,"false"
"true",3,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","chocolate","white","true"
"true",6,"Return_to_owner",,"Dog","spayedfemale",4015,"mixed","cream",,"false"
"false",1,"Transfer","Partner","Cat","intactfemale",14,"mixed","bluetabby","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","black","white","true"
"true",2,"Transfer","Partner","Dog","neuteredmale",730,"mixed","black","tan","true"
"true",4,"Adoption",,"Dog","neuteredmale",730,"mixed","black",,"false"
"true",2,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","brown",,"false"
"false",2,"Transfer","Partner","Cat","unknown",5,"mixed","black",,"false"
"false",0,"Euthanasia","Suffering","Cat","intactmale",21,"mixed","browntabby","white","true"
"false",5,"Adoption",,"Dog","spayedfemale",300,"mixed","tricolor",,"false"
"true",1,"Return_to_owner",,"Cat","spayedfemale",2555,"mixed","browntabby",,"false"
"true",5,"Return_to_owner",,"Dog","neuteredmale",2555,"mixed","red","white","true"
"true",6,"Return_to_owner",,"Dog","intactmale",1095,"siberianhusky","black","white","true"
"true",1,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","black",,"false"
"false",2,"Return_to_owner",,"Cat","neuteredmale",730,"mixed","bluetabby",,"false"
"true",0,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","red",,"false"
"true",0,"Adoption",,"Cat","spayedfemale",150,"mixed","calico",,"false"
"false",1,"Transfer","SCRP","Cat","unknown",240,"mixed","black",,"false"
"true",4,"Adoption","Foster","Cat","intactmale",90,"mixed","browntabby",,"false"
"true",5,"Adoption",,"Dog","neuteredmale",365,"mixed","tan",,"false"
"true",6,"Adoption",,"Cat","spayedfemale",120,"mixed","tortie","white","true"
"false",3,"Transfer","SCRP","Cat","intactmale",365,"mixed","creamtabby",,"false"
"true",5,"Transfer","Partner","Dog","neuteredmale",365,"mixed","tan","white","true"
"true",5,"Adoption",,"Cat","neuteredmale",60,"mixed","black",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",240,"mixed","black",,"false"
"false",5,"Transfer","SCRP","Cat","intactfemale",365,"mixed","calico",,"false"
"true",4,"Return_to_owner",,"Dog","neuteredmale",1825,"mixed","cream",,"false"
"false",5,"Transfer","Partner","Dog","intactfemale",28,"mixed","white",,"false"
"true",1,"Return_to_owner",,"Dog","spayedfemale",1095,"mixed","yellow",,"false"
"true",4,"Adoption",,"Dog","spayedfemale",1095,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",60,"mixed","tricolor",,"false"
"true",3,"Transfer","Partner","Dog","intactmale",90,"mixed","brown","white","true"
"true",4,"Return_to_owner",,"Dog","intactfemale",3650,"mixed","black","tricolor","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",1825,"mixed","tan",,"false"
"false",3,"Transfer","Partner","Cat","intactmale",28,"mixed","browntabby",,"false"
"true",0,"Transfer","Partner","Dog","neuteredmale",2555,"boxer","brown","white","true"
"true",4,"Return_to_owner",,"Dog","spayedfemale",365,"miniaturepoodle","apricot",,"false"
"true",0,"Adoption",,"Cat","intactmale",90,"mixed","orangetabby",,"false"
"true",3,"Return_to_owner",,"Cat","neuteredmale",1460,"mixed","black","white","true"
"true",4,"Return_to_owner",,"Dog","intactfemale",1095,"mixed","brown","white","true"
"true",6,"Adoption","Foster","Dog","neuteredmale",30,"mixed","black","brown","true"
"false",1,"Transfer","Partner","Cat","intactfemale",14,"mixed","browntabby",,"false"
"false",6,"Transfer","Partner","Cat","unknown",14,"mixed","browntabby",,"false"
"false",2,"Transfer","Partner","Cat","unknown",6,"mixed","browntabby",,"false"
"true",0,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","black","tan","true"
"false",1,"Transfer","Partner","Cat","intactfemale",28,"mixed","calico",,"false"
"true",3,"Return_to_owner",,"Cat","spayedfemale",2920,"mixed","blue",,"false"
"true",2,"Transfer","Partner","Cat","intactfemale",30,"mixed","tortie","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",3650,"dobermanpinsch","black","tan","true"
"true",2,"Return_to_owner",,"Cat","neuteredmale",120,"mixed","cream",,"false"
"true",2,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","tricolor",,"false"
"true",3,"Transfer","Partner","Dog","intactmale",730,"mixed","black",,"false"
"true",1,"Return_to_owner",,"Dog","spayedfemale",2920,"mixed","sable",,"false"
"true",3,"Adoption",,"Dog","spayedfemale",1095,"mixed","gray","white","true"
"true",1,"Adoption",,"Dog","neuteredmale",270,"mixed","red","tan","true"
"true",3,"Adoption",,"Cat","neuteredmale",90,"mixed","orangetabby","white","true"
"false",3,"Euthanasia","Suffering","Dog","unknown",3285,"mixed","brown","tan","true"
"true",6,"Adoption",,"Dog","neuteredmale",365,"mixed","brownbrindle",,"false"
"true",2,"Adoption",,"Cat","spayedfemale",120,"mixed","orangetabby",,"false"
"false",6,"Euthanasia","Suffering","Cat","intactmale",1460,"mixed","orangetabby",,"false"
"true",2,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","tan","white","true"
"false",6,"Transfer","Partner","Dog","intactmale",14,"mixed","brown","white","true"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","creamtabby",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",3650,"mixed","orangetabby","white","true"
"true",3,"Transfer","Partner","Cat","intactfemale",60,"mixed","black",,"false"
"true",1,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","tricolor","white","true"
"true",4,"Transfer","Partner","Cat","neuteredmale",2190,"mixed","creamtabby","white","true"
"true",3,"Transfer","Partner","Dog","spayedfemale",2555,"mixed","black","brown","true"
"true",4,"Adoption","Foster","Cat","spayedfemale",60,"mixed","calico",,"false"
"true",3,"Adoption",,"Cat","neuteredmale",120,"mixed","browntabby",,"false"
"true",1,"Transfer","Partner","Dog","neuteredmale",1825,"mixed","brown",,"false"
"true",6,"Return_to_owner",,"Dog","neuteredmale",2190,"mixed","black","white","true"
"false",4,"Euthanasia","Suffering","Cat","neuteredmale",2920,"mixed","black","white","true"
"true",4,"Euthanasia","Suffering","Dog","neuteredmale",730,"mixed","tan","white","true"
"false",2,"Adoption",,"Cat","neuteredmale",60,"mixed","lynxpoint",,"false"
"false",1,"Adoption",,"Dog","spayedfemale",120,"mixed","red",,"false"
"false",6,"Euthanasia","Suffering","Cat","unknown",365,"mixed","black","white","true"
"false",3,"Adoption",,"Dog","neuteredmale",60,"mixed","black",,"false"
"true",5,"Adoption",,"Cat","neuteredmale",1825,"mixed","browntabby","white","true"
"false",3,"Transfer","Partner","Cat","spayedfemale",60,"mixed","black","white","true"
"true",1,"Return_to_owner",,"Cat","neuteredmale",1095,"mixed","black","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","tricolor",,"false"
"false",2,"Adoption",,"Dog","spayedfemale",1095,"mixed","tan",,"false"
"true",0,"Transfer","Partner","Cat","intactfemale",30,"mixed","browntabby",,"false"
"true",6,"Adoption","Foster","Dog","spayedfemale",60,"mixed","black",,"false"
"true",6,"Adoption",,"Cat","spayedfemale",730,"mixed","white",,"false"
"true",3,"Return_to_owner",,"Cat","neuteredmale",1460,"mixed","blue","white","true"
